timestamp_utc,glucose_mg_dl,tag,source
2026-02-26T12:30:00Z,104,lunch,simulated
2026-02-26T13:00:00Z,97,lunch,simulated
2026-02-26T13:30:00Z,103,snack_pm,simulated
2026-02-26T14:00:00Z,109,snack_pm,simulated
2026-02-26T14:30:00Z,108,snack_pm,simulated
2026-02-26T15:00:00Z,98,dinner,simulated
2026-02-26T15:30:00Z,104,dinner,simulated
2026-02-26T16:00:00Z,108,dinner,simulated
2026-02-26T16:30:00Z,129,dinner,simulated
2026-02-26T17:00:00Z,130,dinner,simulated
2026-02-26T17:30:00Z,128,dinner,simulated
2026-02-26T18:00:00Z,113,dinner,simulated
2026-02-26T18:30:00Z,99,dinner,simulated
2026-02-26T19:00:00Z,98,snack_pm2,simulated
2026-02-26T19:30:00Z,95,snack_pm2,simulated
2026-02-26T20:00:00Z,95,snack_pm2,simulated
2026-02-26T20:30:00Z,82,snack_pm2,simulated
2026-02-26T21:00:00Z,87,snack_pm2,simulated
2026-02-26T21:30:00Z,82,snack_pm2,simulated
2026-02-26T22:00:00Z,88,breakfast,simulated
2026-02-26T22:30:00Z,85,breakfast,simulated
2026-02-26T23:00:00Z,79,breakfast,simulated
2026-02-26T23:30:00Z,81,breakfast,simulated
2026-02-27T00:00:00Z,76,breakfast,simulated
2026-02-27T00:30:00Z,77,breakfast,simulated
2026-02-27T01:00:00Z,75,breakfast,simulated
2026-02-27T01:30:00Z,76,breakfast,simulated
2026-02-27T02:00:00Z,83,breakfast,simulated
2026-02-27T02:30:00Z,78,breakfast,simulated
2026-02-27T03:00:00Z,81,breakfast,simulated
2026-02-27T03:30:00Z,84,breakfast,simulated
2026-02-27T04:00:00Z,88,breakfast,simulated
2026-02-27T04:30:00Z,91,breakfast,simulated
2026-02-27T05:00:00Z,104,breakfast,simulated
2026-02-27T05:30:00Z,124,breakfast,simulated
2026-02-27T06:00:00Z,121,breakfast,simulated
2026-02-27T06:30:00Z,122,breakfast,simulated
2026-02-27T07:00:00Z,112,breakfast,simulated
2026-02-27T07:30:00Z,103,breakfast,simulated
2026-02-27T08:00:00Z,107,snack_am,simulated
2026-02-27T08:30:00Z,111,snack_am,simulated
2026-02-27T09:00:00Z,109,snack_am,simulated
2026-02-27T09:30:00Z,110,lunch,simulated
2026-02-27T10:00:00Z,112,lunch,simulated
2026-02-27T10:30:00Z,129,lunch,simulated
2026-02-27T11:00:00Z,135,lunch,simulated
2026-02-27T11:30:00Z,129,lunch,simulated
2026-02-27T12:00:00Z,115,lunch,simulated
2026-02-27T12:30:00Z,100,lunch,simulated
2026-02-27T13:00:00Z,97,lunch,simulated
2026-02-27T13:30:00Z,107,snack_pm,simulated
2026-02-27T14:00:00Z,106,snack_pm,simulated
2026-02-27T14:30:00Z,99,snack_pm,simulated
2026-02-27T15:00:00Z,101,dinner,simulated
2026-02-27T15:30:00Z,97,dinner,simulated
2026-02-27T16:00:00Z,113,dinner,simulated
2026-02-27T16:30:00Z,125,dinner,simulated
2026-02-27T17:00:00Z,130,dinner,simulated
2026-02-27T17:30:00Z,127,dinner,simulated
2026-02-27T18:00:00Z,116,dinner,simulated
2026-02-27T18:30:00Z,100,dinner,simulated
2026-02-27T19:00:00Z,103,snack_pm2,simulated
2026-02-27T19:30:00Z,101,snack_pm2,simulated
2026-02-27T20:00:00Z,89,snack_pm2,simulated
2026-02-27T20:30:00Z,87,snack_pm2,simulated
2026-02-27T21:00:00Z,79,snack_pm2,simulated
2026-02-27T21:30:00Z,81,snack_pm2,simulated
2026-02-27T22:00:00Z,84,breakfast,simulated
2026-02-27T22:30:00Z,80,breakfast,simulated
2026-02-27T23:00:00Z,81,breakfast,simulated
2026-02-27T23:30:00Z,74,breakfast,simulated
2026-02-28T00:00:00Z,79,breakfast,simulated
2026-02-28T00:30:00Z,74,breakfast,simulated
2026-02-28T01:00:00Z,79,breakfast,simulated
2026-02-28T01:30:00Z,77,breakfast,simulated
2026-02-28T02:00:00Z,77,breakfast,simulated
2026-02-28T02:30:00Z,78,breakfast,simulated
2026-02-28T03:00:00Z,82,breakfast,simulated
2026-02-28T03:30:00Z,79,breakfast,simulated
2026-02-28T04:00:00Z,92,breakfast,simulated
2026-02-28T04:30:00Z,90,breakfast,simulated
2026-02-28T05:00:00Z,101,breakfast,simulated
2026-02-28T05:30:00Z,118,breakfast,simulated
2026-02-28T06:00:00Z,120,breakfast,simulated
2026-02-28T06:30:00Z,118,breakfast,simulated
2026-02-28T07:00:00Z,113,breakfast,simulated
2026-02-28T07:30:00Z,106,breakfast,simulated
2026-02-28T08:00:00Z,106,snack_am,simulated
2026-02-28T08:30:00Z,111,snack_am,simulated
2026-02-28T09:00:00Z,110,snack_am,simulated
2026-02-28T09:30:00Z,106,lunch,simulated
2026-02-28T10:00:00Z,118,lunch,simulated
2026-02-28T10:30:00Z,126,lunch,simulated
2026-02-28T11:00:00Z,132,lunch,simulated
2026-02-28T11:30:00Z,128,lunch,simulated
2026-02-28T12:00:00Z,112,lunch,simulated
2026-02-28T12:30:00Z,102,lunch,simulated
2026-02-28T13:00:00Z,101,lunch,simulated
2026-02-28T13:30:00Z,97,snack_pm,simulated
2026-02-28T14:00:00Z,107,snack_pm,simulated
2026-02-28T14:30:00Z,103,snack_pm,simulated
2026-02-28T15:00:00Z,105,dinner,simulated
2026-02-28T15:30:00Z,100,dinner,simulated
2026-02-28T16:00:00Z,114,dinner,simulated
2026-02-28T16:30:00Z,129,dinner,simulated
2026-02-28T17:00:00Z,133,dinner,simulated
2026-02-28T17:30:00Z,125,dinner,simulated
2026-02-28T18:00:00Z,115,dinner,simulated
2026-02-28T18:30:00Z,100,dinner,simulated
2026-02-28T19:00:00Z,95,snack_pm2,simulated
2026-02-28T19:30:00Z,98,snack_pm2,simulated
2026-02-28T20:00:00Z,97,snack_pm2,simulated
2026-02-28T20:30:00Z,83,snack_pm2,simulated
2026-02-28T21:00:00Z,79,snack_pm2,simulated
2026-02-28T21:30:00Z,84,snack_pm2,simulated
2026-02-28T22:00:00Z,82,breakfast,simulated
2026-02-28T22:30:00Z,85,breakfast,simulated
2026-02-28T23:00:00Z,86,breakfast,simulated
2026-02-28T23:30:00Z,76,breakfast,simulated
2026-03-01T00:00:00Z,80,breakfast,simulated
2026-03-01T00:30:00Z,76,breakfast,simulated
2026-03-01T01:00:00Z,77,breakfast,simulated
2026-03-01T01:30:00Z,75,breakfast,simulated
2026-03-01T02:00:00Z,78,breakfast,simulated
2026-03-01T02:30:00Z,79,breakfast,simulated
2026-03-01T03:00:00Z,86,breakfast,simulated
2026-03-01T03:30:00Z,83,breakfast,simulated
2026-03-01T04:00:00Z,95,breakfast,simulated
2026-03-01T04:30:00Z,94,breakfast,simulated
2026-03-01T05:00:00Z,107,breakfast,simulated
2026-03-01T05:30:00Z,118,breakfast,simulated
2026-03-01T06:00:00Z,128,breakfast,simulated
2026-03-01T06:30:00Z,123,breakfast,simulated
2026-03-01T07:00:00Z,112,breakfast,simulated
2026-03-01T07:30:00Z,104,breakfast,simulated
2026-03-01T08:00:00Z,106,snack_am,simulated
2026-03-01T08:30:00Z,109,snack_am,simulated
2026-03-01T09:00:00Z,108,snack_am,simulated
2026-03-01T09:30:00Z,107,lunch,simulated
2026-03-01T10:00:00Z,119,lunch,simulated
2026-03-01T10:30:00Z,130,lunch,simulated
2026-03-01T11:00:00Z,137,lunch,simulated
2026-03-01T11:30:00Z,131,lunch,simulated
2026-03-01T12:00:00Z,116,lunch,simulated
2026-03-01T12:30:00Z,103,lunch,simulated
2026-03-01T13:00:00Z,97,lunch,simulated
2026-03-01T13:30:00Z,101,snack_pm,simulated
2026-03-01T14:00:00Z,106,snack_pm,simulated
2026-03-01T14:30:00Z,100,snack_pm,simulated
2026-03-01T15:00:00Z,97,dinner,simulated
2026-03-01T15:30:00Z,107,dinner,simulated
2026-03-01T16:00:00Z,115,dinner,simulated
2026-03-01T16:30:00Z,125,dinner,simulated
2026-03-01T17:00:00Z,137,dinner,simulated
2026-03-01T17:30:00Z,123,dinner,simulated
2026-03-01T18:00:00Z,110,dinner,simulated
2026-03-01T18:30:00Z,106,dinner,simulated
2026-03-01T19:00:00Z,97,snack_pm2,simulated
2026-03-01T19:30:00Z,95,snack_pm2,simulated
2026-03-01T20:00:00Z,96,snack_pm2,simulated
2026-03-01T20:30:00Z,88,snack_pm2,simulated
2026-03-01T21:00:00Z,85,snack_pm2,simulated
2026-03-01T21:30:00Z,90,snack_pm2,simulated
2026-03-01T22:00:00Z,83,breakfast,simulated
2026-03-01T22:30:00Z,77,breakfast,simulated
2026-03-01T23:00:00Z,84,breakfast,simulated
2026-03-01T23:30:00Z,79,breakfast,simulated
2026-03-02T00:00:00Z,82,breakfast,simulated
2026-03-02T00:30:00Z,79,breakfast,simulated
2026-03-02T01:00:00Z,75,breakfast,simulated
2026-03-02T01:30:00Z,83,breakfast,simulated
2026-03-02T02:00:00Z,78,breakfast,simulated
2026-03-02T02:30:00Z,78,breakfast,simulated
2026-03-02T03:00:00Z,82,breakfast,simulated
2026-03-02T03:30:00Z,86,breakfast,simulated
2026-03-02T04:00:00Z,88,breakfast,simulated
2026-03-02T04:30:00Z,92,breakfast,simulated
2026-03-02T05:00:00Z,111,breakfast,simulated
2026-03-02T05:30:00Z,121,breakfast,simulated
2026-03-02T06:00:00Z,127,breakfast,simulated
2026-03-02T06:30:00Z,124,breakfast,simulated
2026-03-02T07:00:00Z,111,breakfast,simulated
2026-03-02T07:30:00Z,102,breakfast,simulated
2026-03-02T08:00:00Z,99,snack_am,simulated
2026-03-02T08:30:00Z,106,snack_am,simulated
2026-03-02T09:00:00Z,107,snack_am,simulated
2026-03-02T09:30:00Z,109,lunch,simulated
2026-03-02T10:00:00Z,115,lunch,simulated
2026-03-02T10:30:00Z,126,lunch,simulated
2026-03-02T11:00:00Z,131,lunch,simulated
2026-03-02T11:30:00Z,125,lunch,simulated
2026-03-02T12:00:00Z,112,lunch,simulated
2026-03-02T12:30:00Z,107,lunch,simulated
2026-03-02T13:00:00Z,96,lunch,simulated
2026-03-02T13:30:00Z,103,snack_pm,simulated
2026-03-02T14:00:00Z,109,snack_pm,simulated
2026-03-02T14:30:00Z,104,snack_pm,simulated
2026-03-02T15:00:00Z,95,dinner,simulated
2026-03-02T15:30:00Z,106,dinner,simulated
2026-03-02T16:00:00Z,111,dinner,simulated
2026-03-02T16:30:00Z,121,dinner,simulated
2026-03-02T17:00:00Z,128,dinner,simulated
2026-03-02T17:30:00Z,126,dinner,simulated
2026-03-02T18:00:00Z,116,dinner,simulated
2026-03-02T18:30:00Z,100,dinner,simulated
2026-03-02T19:00:00Z,99,snack_pm2,simulated
2026-03-02T19:30:00Z,116,outlier_high,simulated
2026-03-02T20:00:00Z,94,snack_pm2,simulated
2026-03-02T20:30:00Z,87,snack_pm2,simulated
2026-03-02T21:00:00Z,84,snack_pm2,simulated
2026-03-02T21:30:00Z,79,snack_pm2,simulated
2026-03-02T22:00:00Z,81,breakfast,simulated
2026-03-02T22:30:00Z,78,breakfast,simulated
2026-03-02T23:00:00Z,86,breakfast,simulated
2026-03-02T23:30:00Z,75,breakfast,simulated
2026-03-03T00:00:00Z,76,breakfast,simulated
2026-03-03T00:30:00Z,78,breakfast,simulated
2026-03-03T01:00:00Z,74,breakfast,simulated
2026-03-03T01:30:00Z,82,breakfast,simulated
2026-03-03T02:00:00Z,79,breakfast,simulated
2026-03-03T02:30:00Z,80,breakfast,simulated
2026-03-03T03:00:00Z,79,breakfast,simulated
2026-03-03T03:30:00Z,78,breakfast,simulated
2026-03-03T04:00:00Z,90,breakfast,simulated
2026-03-03T04:30:00Z,91,breakfast,simulated
2026-03-03T05:00:00Z,107,breakfast,simulated
2026-03-03T05:30:00Z,121,breakfast,simulated
2026-03-03T06:00:00Z,125,breakfast,simulated
2026-03-03T06:30:00Z,122,breakfast,simulated
2026-03-03T07:00:00Z,111,breakfast,simulated
2026-03-03T07:30:00Z,104,breakfast,simulated
2026-03-03T08:00:00Z,109,snack_am,simulated
2026-03-03T08:30:00Z,115,snack_am,simulated
2026-03-03T09:00:00Z,105,snack_am,simulated
2026-03-03T09:30:00Z,106,lunch,simulated
2026-03-03T10:00:00Z,116,lunch,simulated
2026-03-03T10:30:00Z,129,lunch,simulated
2026-03-03T11:00:00Z,126,lunch,simulated
2026-03-03T11:30:00Z,127,lunch,simulated
2026-03-03T12:00:00Z,110,lunch,simulated
2026-03-03T12:30:00Z,103,lunch,simulated
2026-03-03T13:00:00Z,100,lunch,simulated
2026-03-03T13:30:00Z,99,snack_pm,simulated
2026-03-03T14:00:00Z,109,snack_pm,simulated
2026-03-03T14:30:00Z,103,snack_pm,simulated
2026-03-03T15:00:00Z,100,dinner,simulated
2026-03-03T15:30:00Z,104,dinner,simulated
2026-03-03T16:00:00Z,114,dinner,simulated
2026-03-03T16:30:00Z,126,dinner,simulated
2026-03-03T17:00:00Z,127,dinner,simulated
2026-03-03T17:30:00Z,126,dinner,simulated
2026-03-03T18:00:00Z,113,dinner,simulated
2026-03-03T18:30:00Z,101,dinner,simulated
2026-03-03T19:00:00Z,102,snack_pm2,simulated
2026-03-03T19:30:00Z,102,snack_pm2,simulated
2026-03-03T20:00:00Z,90,snack_pm2,simulated
2026-03-03T20:30:00Z,86,snack_pm2,simulated
2026-03-03T21:00:00Z,79,snack_pm2,simulated
2026-03-03T21:30:00Z,90,snack_pm2,simulated
2026-03-03T22:00:00Z,81,breakfast,simulated
2026-03-03T22:30:00Z,79,breakfast,simulated
2026-03-03T23:00:00Z,77,breakfast,simulated
2026-03-03T23:30:00Z,81,breakfast,simulated
2026-03-04T00:00:00Z,75,breakfast,simulated
2026-03-04T00:30:00Z,78,breakfast,simulated
2026-03-04T01:00:00Z,73,breakfast,simulated
2026-03-04T01:30:00Z,75,breakfast,simulated
2026-03-04T02:00:00Z,75,breakfast,simulated
2026-03-04T02:30:00Z,82,breakfast,simulated
2026-03-04T03:00:00Z,82,breakfast,simulated
2026-03-04T03:30:00Z,84,breakfast,simulated
2026-03-04T04:00:00Z,90,breakfast,simulated
2026-03-04T04:30:00Z,93,breakfast,simulated
2026-03-04T05:00:00Z,105,breakfast,simulated
2026-03-04T05:30:00Z,121,breakfast,simulated
2026-03-04T06:00:00Z,130,breakfast,simulated
2026-03-04T06:30:00Z,119,breakfast,simulated
2026-03-04T07:00:00Z,109,breakfast,simulated
2026-03-04T07:30:00Z,103,breakfast,simulated
2026-03-04T08:00:00Z,108,snack_am,simulated
2026-03-04T08:30:00Z,112,snack_am,simulated
2026-03-04T09:00:00Z,112,snack_am,simulated
2026-03-04T09:30:00Z,97,lunch,simulated
2026-03-04T10:00:00Z,107,lunch,simulated
2026-03-04T10:30:00Z,127,lunch,simulated
2026-03-04T11:00:00Z,126,lunch,simulated
2026-03-04T11:30:00Z,129,lunch,simulated
2026-03-04T12:00:00Z,110,lunch,simulated
2026-03-04T12:30:00Z,102,lunch,simulated
2026-03-04T13:00:00Z,97,lunch,simulated
2026-03-04T13:30:00Z,94,snack_pm,simulated
2026-03-04T14:00:00Z,105,snack_pm,simulated
2026-03-04T14:30:00Z,99,snack_pm,simulated
2026-03-04T15:00:00Z,96,dinner,simulated
2026-03-04T15:30:00Z,100,dinner,simulated
2026-03-04T16:00:00Z,114,dinner,simulated
2026-03-04T16:30:00Z,124,dinner,simulated
2026-03-04T17:00:00Z,130,dinner,simulated
2026-03-04T17:30:00Z,122,dinner,simulated
2026-03-04T18:00:00Z,109,dinner,simulated
2026-03-04T18:30:00Z,105,dinner,simulated
2026-03-04T19:00:00Z,95,snack_pm2,simulated
2026-03-04T19:30:00Z,98,snack_pm2,simulated
2026-03-04T20:00:00Z,98,snack_pm2,simulated
2026-03-04T20:30:00Z,82,snack_pm2,simulated
2026-03-04T21:00:00Z,85,snack_pm2,simulated
2026-03-04T21:30:00Z,78,snack_pm2,simulated
2026-03-04T22:00:00Z,82,breakfast,simulated
2026-03-04T22:30:00Z,71,breakfast,simulated
2026-03-04T23:00:00Z,75,breakfast,simulated
2026-03-04T23:30:00Z,77,breakfast,simulated
2026-03-05T00:00:00Z,79,breakfast,simulated
2026-03-05T00:30:00Z,87,breakfast,simulated
2026-03-05T01:00:00Z,73,breakfast,simulated
2026-03-05T01:30:00Z,75,breakfast,simulated
2026-03-05T02:00:00Z,84,breakfast,simulated
2026-03-05T02:30:00Z,75,breakfast,simulated
2026-03-05T03:00:00Z,77,breakfast,simulated
2026-03-05T03:30:00Z,88,breakfast,simulated
2026-03-05T04:00:00Z,89,breakfast,simulated
2026-03-05T04:30:00Z,90,breakfast,simulated
2026-03-05T05:00:00Z,107,breakfast,simulated
2026-03-05T05:30:00Z,123,breakfast,simulated
2026-03-05T06:00:00Z,124,breakfast,simulated
2026-03-05T06:30:00Z,111,breakfast,simulated
2026-03-05T07:00:00Z,108,breakfast,simulated
2026-03-05T07:30:00Z,103,breakfast,simulated
2026-03-05T08:00:00Z,105,snack_am,simulated
2026-03-05T08:30:00Z,112,snack_am,simulated
2026-03-05T09:00:00Z,115,snack_am,simulated
2026-03-05T09:30:00Z,107,lunch,simulated
2026-03-05T10:00:00Z,114,lunch,simulated
2026-03-05T10:30:00Z,126,lunch,simulated
2026-03-05T11:00:00Z,134,lunch,simulated
2026-03-05T11:30:00Z,131,lunch,simulated
2026-03-05T12:00:00Z,113,lunch,simulated
2026-03-05T12:30:00Z,103,lunch,simulated
2026-03-05T13:00:00Z,98,lunch,simulated
2026-03-05T13:30:00Z,100,snack_pm,simulated
2026-03-05T14:00:00Z,109,snack_pm,simulated
2026-03-05T14:30:00Z,98,snack_pm,simulated
2026-03-05T15:00:00Z,94,dinner,simulated
2026-03-05T15:30:00Z,105,dinner,simulated
2026-03-05T16:00:00Z,113,dinner,simulated
2026-03-05T16:30:00Z,127,dinner,simulated
2026-03-05T17:00:00Z,127,dinner,simulated
2026-03-05T17:30:00Z,120,dinner,simulated
2026-03-05T18:00:00Z,120,dinner,simulated
2026-03-05T18:30:00Z,98,dinner,simulated
2026-03-05T19:00:00Z,97,snack_pm2,simulated
2026-03-05T19:30:00Z,103,snack_pm2,simulated
2026-03-05T20:00:00Z,88,snack_pm2,simulated
2026-03-05T20:30:00Z,85,snack_pm2,simulated
2026-03-05T21:00:00Z,85,snack_pm2,simulated
2026-03-05T21:30:00Z,85,snack_pm2,simulated
2026-03-05T22:00:00Z,85,breakfast,simulated
2026-03-05T22:30:00Z,82,breakfast,simulated
2026-03-05T23:00:00Z,85,breakfast,simulated
2026-03-05T23:30:00Z,85,breakfast,simulated
2026-03-06T00:00:00Z,79,breakfast,simulated
2026-03-06T00:30:00Z,75,breakfast,simulated
2026-03-06T01:00:00Z,82,breakfast,simulated
2026-03-06T01:30:00Z,88,breakfast,simulated
2026-03-06T02:00:00Z,78,breakfast,simulated
2026-03-06T02:30:00Z,81,breakfast,simulated
2026-03-06T03:00:00Z,88,breakfast,simulated
2026-03-06T03:30:00Z,87,breakfast,simulated
2026-03-06T04:00:00Z,91,breakfast,simulated
2026-03-06T04:30:00Z,96,breakfast,simulated
2026-03-06T05:00:00Z,115,breakfast,simulated
2026-03-06T05:30:00Z,122,breakfast,simulated
2026-03-06T06:00:00Z,130,breakfast,simulated
2026-03-06T06:30:00Z,122,breakfast,simulated
2026-03-06T07:00:00Z,111,breakfast,simulated
2026-03-06T07:30:00Z,104,breakfast,simulated
2026-03-06T08:00:00Z,110,snack_am,simulated
2026-03-06T08:30:00Z,113,snack_am,simulated
2026-03-06T09:00:00Z,111,snack_am,simulated
2026-03-06T09:30:00Z,109,lunch,simulated
2026-03-06T10:00:00Z,117,lunch,simulated
2026-03-06T10:30:00Z,126,lunch,simulated
2026-03-06T11:00:00Z,135,lunch,simulated
2026-03-06T11:30:00Z,130,lunch,simulated
2026-03-06T12:00:00Z,115,lunch,simulated
2026-03-06T12:30:00Z,101,lunch,simulated
2026-03-06T13:00:00Z,100,lunch,simulated
2026-03-06T13:30:00Z,99,snack_pm,simulated
2026-03-06T14:00:00Z,112,snack_pm,simulated
2026-03-06T14:30:00Z,101,snack_pm,simulated
2026-03-06T15:00:00Z,93,dinner,simulated
2026-03-06T15:30:00Z,103,dinner,simulated
2026-03-06T16:00:00Z,117,dinner,simulated
2026-03-06T16:30:00Z,124,dinner,simulated
2026-03-06T17:00:00Z,129,dinner,simulated
2026-03-06T17:30:00Z,133,dinner,simulated
2026-03-06T18:00:00Z,115,dinner,simulated
2026-03-06T18:30:00Z,105,dinner,simulated
2026-03-06T19:00:00Z,101,snack_pm2,simulated
2026-03-06T19:30:00Z,101,snack_pm2,simulated
2026-03-06T20:00:00Z,91,snack_pm2,simulated
2026-03-06T20:30:00Z,87,snack_pm2,simulated
2026-03-06T21:00:00Z,87,snack_pm2,simulated
2026-03-06T21:30:00Z,86,snack_pm2,simulated
2026-03-06T22:00:00Z,86,breakfast,simulated
2026-03-06T22:30:00Z,80,breakfast,simulated
2026-03-06T23:00:00Z,84,breakfast,simulated
2026-03-06T23:30:00Z,82,breakfast,simulated
2026-03-07T00:00:00Z,73,breakfast,simulated
2026-03-07T00:30:00Z,77,breakfast,simulated
2026-03-07T01:00:00Z,77,breakfast,simulated
2026-03-07T01:30:00Z,82,breakfast,simulated
2026-03-07T02:00:00Z,86,breakfast,simulated
2026-03-07T02:30:00Z,84,breakfast,simulated
2026-03-07T03:00:00Z,86,breakfast,simulated
2026-03-07T03:30:00Z,90,breakfast,simulated
2026-03-07T04:00:00Z,94,breakfast,simulated
2026-03-07T04:30:00Z,103,breakfast,simulated
2026-03-07T05:00:00Z,109,breakfast,simulated
2026-03-07T05:30:00Z,125,breakfast,simulated
2026-03-07T06:00:00Z,137,breakfast,simulated
2026-03-07T06:30:00Z,121,breakfast,simulated
2026-03-07T07:00:00Z,116,breakfast,simulated
2026-03-07T07:30:00Z,106,breakfast,simulated
2026-03-07T08:00:00Z,106,snack_am,simulated
2026-03-07T08:30:00Z,116,snack_am,simulated
2026-03-07T09:00:00Z,111,snack_am,simulated
2026-03-07T09:30:00Z,108,lunch,simulated
2026-03-07T10:00:00Z,119,lunch,simulated
2026-03-07T10:30:00Z,132,lunch,simulated
2026-03-07T11:00:00Z,133,lunch,simulated
2026-03-07T11:30:00Z,127,lunch,simulated
2026-03-07T12:00:00Z,118,lunch,simulated
2026-03-07T12:30:00Z,103,lunch,simulated
2026-03-07T13:00:00Z,98,lunch,simulated
2026-03-07T13:30:00Z,101,snack_pm,simulated
2026-03-07T14:00:00Z,112,snack_pm,simulated
2026-03-07T14:30:00Z,103,snack_pm,simulated
2026-03-07T15:00:00Z,100,dinner,simulated
2026-03-07T15:30:00Z,110,dinner,simulated
2026-03-07T16:00:00Z,121,dinner,simulated
2026-03-07T16:30:00Z,128,dinner,simulated
2026-03-07T17:00:00Z,135,dinner,simulated
2026-03-07T17:30:00Z,136,dinner,simulated
2026-03-07T18:00:00Z,116,dinner,simulated
2026-03-07T18:30:00Z,103,dinner,simulated
2026-03-07T19:00:00Z,99,snack_pm2,simulated
2026-03-07T19:30:00Z,102,snack_pm2,simulated
2026-03-07T20:00:00Z,99,snack_pm2,simulated
2026-03-07T20:30:00Z,85,snack_pm2,simulated
2026-03-07T21:00:00Z,91,snack_pm2,simulated
2026-03-07T21:30:00Z,87,snack_pm2,simulated
2026-03-07T22:00:00Z,86,breakfast,simulated
2026-03-07T22:30:00Z,84,breakfast,simulated
2026-03-07T23:00:00Z,85,breakfast,simulated
2026-03-07T23:30:00Z,86,breakfast,simulated
2026-03-08T00:00:00Z,81,breakfast,simulated
2026-03-08T00:30:00Z,80,breakfast,simulated
2026-03-08T01:00:00Z,82,breakfast,simulated
2026-03-08T01:30:00Z,78,breakfast,simulated
2026-03-08T02:00:00Z,87,breakfast,simulated
2026-03-08T02:30:00Z,86,breakfast,simulated
2026-03-08T03:00:00Z,89,breakfast,simulated
2026-03-08T03:30:00Z,89,breakfast,simulated
2026-03-08T04:00:00Z,86,breakfast,simulated
2026-03-08T04:30:00Z,104,breakfast,simulated
2026-03-08T05:00:00Z,112,breakfast,simulated
2026-03-08T05:30:00Z,117,breakfast,simulated
2026-03-08T06:00:00Z,134,breakfast,simulated
2026-03-08T06:30:00Z,129,breakfast,simulated
2026-03-08T07:00:00Z,114,breakfast,simulated
2026-03-08T07:30:00Z,106,breakfast,simulated
2026-03-08T08:00:00Z,109,snack_am,simulated
2026-03-08T08:30:00Z,117,snack_am,simulated
2026-03-08T09:00:00Z,109,snack_am,simulated
2026-03-08T09:30:00Z,116,lunch,simulated
2026-03-08T10:00:00Z,119,lunch,simulated
2026-03-08T10:30:00Z,136,lunch,simulated
2026-03-08T11:00:00Z,135,lunch,simulated
2026-03-08T11:30:00Z,129,lunch,simulated
2026-03-08T12:00:00Z,119,lunch,simulated
2026-03-08T12:30:00Z,106,lunch,simulated
2026-03-08T13:00:00Z,99,lunch,simulated
2026-03-08T13:30:00Z,106,snack_pm,simulated
2026-03-08T14:00:00Z,109,snack_pm,simulated
2026-03-08T14:30:00Z,104,snack_pm,simulated
2026-03-08T15:00:00Z,104,dinner,simulated
2026-03-08T15:30:00Z,107,dinner,simulated
2026-03-08T16:00:00Z,115,dinner,simulated
2026-03-08T16:30:00Z,134,dinner,simulated
2026-03-08T17:00:00Z,139,dinner,simulated
2026-03-08T17:30:00Z,127,dinner,simulated
2026-03-08T18:00:00Z,118,dinner,simulated
2026-03-08T18:30:00Z,109,dinner,simulated
2026-03-08T19:00:00Z,106,snack_pm2,simulated
2026-03-08T19:30:00Z,101,snack_pm2,simulated
2026-03-08T20:00:00Z,98,snack_pm2,simulated
2026-03-08T20:30:00Z,90,snack_pm2,simulated
2026-03-08T21:00:00Z,91,snack_pm2,simulated
2026-03-08T21:30:00Z,88,snack_pm2,simulated
2026-03-08T22:00:00Z,90,breakfast,simulated
2026-03-08T22:30:00Z,95,breakfast,simulated
2026-03-08T23:00:00Z,91,breakfast,simulated
2026-03-08T23:30:00Z,85,breakfast,simulated
2026-03-09T00:00:00Z,91,breakfast,simulated
2026-03-09T00:30:00Z,84,breakfast,simulated
2026-03-09T01:00:00Z,87,breakfast,simulated
2026-03-09T01:30:00Z,82,breakfast,simulated
2026-03-09T02:00:00Z,92,breakfast,simulated
2026-03-09T02:30:00Z,88,breakfast,simulated
2026-03-09T03:00:00Z,95,breakfast,simulated
2026-03-09T03:30:00Z,100,breakfast,simulated
2026-03-09T04:00:00Z,101,breakfast,simulated
2026-03-09T04:30:00Z,107,breakfast,simulated
2026-03-09T05:00:00Z,117,breakfast,simulated
2026-03-09T05:30:00Z,129,breakfast,simulated
2026-03-09T06:00:00Z,139,breakfast,simulated
2026-03-09T06:30:00Z,131,breakfast,simulated
2026-03-09T07:00:00Z,126,breakfast,simulated
2026-03-09T07:30:00Z,115,breakfast,simulated
2026-03-09T08:00:00Z,115,snack_am,simulated
2026-03-09T08:30:00Z,114,snack_am,simulated
2026-03-09T09:00:00Z,113,snack_am,simulated
2026-03-09T09:30:00Z,115,lunch,simulated
2026-03-09T10:00:00Z,122,lunch,simulated
2026-03-09T10:30:00Z,137,lunch,simulated
2026-03-09T11:00:00Z,142,lunch,simulated
2026-03-09T11:30:00Z,142,lunch,simulated
2026-03-09T12:00:00Z,123,lunch,simulated
2026-03-09T12:30:00Z,115,lunch,simulated
2026-03-09T13:00:00Z,112,lunch,simulated
2026-03-09T13:30:00Z,109,snack_pm,simulated
2026-03-09T14:00:00Z,112,snack_pm,simulated
2026-03-09T14:30:00Z,112,snack_pm,simulated
2026-03-09T15:00:00Z,107,dinner,simulated
2026-03-09T15:30:00Z,107,dinner,simulated
2026-03-09T16:00:00Z,124,dinner,simulated
2026-03-09T16:30:00Z,138,dinner,simulated
2026-03-09T17:00:00Z,146,dinner,simulated
